11,0,1.000362,1.0003620386123657,41378560,330908678.28129524,897,1385736,22438,505,1500,false
11,1.000362,2.000309,0.9999470114707947,10485760,83890525.2355465,895,983192,39825,11644,1500,false
11,2.000309,3.001678,1.0013689994812012,32768000,261785615.6280193,0,1061384,38804,1650,1500,false
11,3.001678,4.000265,0.9985870122909546,31457280,252014333.15525165,27,1086000,39176,9996,1500,false
11,4.000265,5.003423,1.0031579732894897,32768000,261318762.328524,0,1106272,42758,6285,1500,false
11,5.003423,6.001787,0.9983639717102051,35389440,283579464.02555066,0,1125096,33892,7096,1500,false
11,6.001787,7.000363,0.9985759854316711,41943040,336022821.3929545,0,1151160,20409,198,1500,false
11,7.000363,8.000337,0.9999740123748779,43253760,346039072.7336998,0,1178672,26915,11474,1500,false
11,8.000337,9.000098,0.9997609853744507,39321600,314648005.4752085,0,1203288,24780,7343,1500,false
11,9.000098,10.000142,1.0000439882278442,45875200,366985456.9601037,0,1252520,20242,53,1500,false
13,0,1.000362,1.0003620386123657,45739528,365783796.14201885,8397,5350360,25994,500,1500,false
13,1.000362,2.00031,0.9999480247497559,55050240,440424811.1897753,5981,3024872,34150,14992,1500,false
13,2.00031,3.001679,1.0013689994812012,110100480,879599668.5101448,32,3120440,39688,3415,1500,false
13,3.001679,4.000266,0.9985870122909546,106168320,850548374.3989743,0,3143608,44462,2139,1500,false
13,4.000266,5.003424,1.0031579732894897,108789760,867578290.9306997,0,3169672,41864,4888,1500,false
13,5.003424,6.001788,0.9983639717102051,117964800,945264880.085169,0,3197184,29064,4176,1500,false
13,6.001788,7.000364,0.9985759854316711,131072000,1050071316.8529829,0,3227592,20627,75,1500,false
13,7.000364,8.000338,0.9999740123748779,124518400,996173088.1727722,0,3256552,27009,11818,1500,false
13,8.000338,9.000099,0.9997609853744507,120586240,964920550.1239728,0,3284064,26389,8089,1500,false
13,9.000099,10.000143,1.0000439882278442,131072000,1048529877.0288677,0,3350672,20194,71,1500,false
15,0,1.000363,1.0003629922866821,8420120,67336517.36358498,208,473496,29870,13989,1500,false
15,1.000363,2.000311,0.9999480247497559,3974760,31799732.79906993,88,362000,34512,16664,1500,false
15,2.000311,3.00168,1.0013689994812012,2867040,22904963.11737538,0,375032,33982,8736,1500,false
15,3.00168,4.000266,0.9985859990119934,1954800,15660544.02472368,0,382272,30012,11530,1500,false
15,4.000266,5.003424,1.0031579732894897,1954800,15589169.818109091,0,385168,27995,10303,1500,false
15,5.003424,6.001789,0.9983649849891663,2801880,22451748.946547076,0,390960,27145,9836,1500,false
15,6.001789,7.000365,0.9985759854316711,6906960,55334477.10152343,0,412680,20544,283,1500,false
15,7.000365,8.000339,0.9999740123748779,8079840,64640399.85047905,0,427160,25722,9132,1500,false
15,8.000339,9.0001,0.9997609853744507,5864400,46926416.09977246,0,432952,24754,7402,1500,false
15,9.0001,10.000144,1.0000439882278442,3909600,31275424.249512188,0,434400,21858,2791,1500,false
17,0,1.000364,1.0003639459609985,54528688,436070797.7944333,9380,602368,25736,8491,1500,false
17,1.000364,2.000311,0.9999470114707947,125829120,1006686302.8265579,4979,2856904,45864,3254,1500,false
17,2.000311,3.001681,1.0013699531555176,55050240,439799415.4030738,337,1484200,39011,1840,1500,false
17,3.001681,4.000267,0.9985859990119934,51118080,409523706.92620575,0,1568184,32816,13934,1500,false
17,4.000267,5.003425,1.0031579732894897,53739520,428562770.2187794,0,1627552,53716,1033,1500,false
17,5.003425,6.001789,0.9983639717102051,58982400,472632440.0425845,0,1669544,34665,5735,1500,false
17,6.001789,7.000366,0.9985769987106323,66846720,535535828.1739942,0,1695608,20586,76,1500,false
17,7.000366,8.00035,0.9999840259552002,62914560,503324520.12843335,0,1710088,25528,8652,1500,false
17,8.00035,9.0001,0.999750018119812,60293120,482465567.64972705,0,1717328,23061,4783,1500,false
17,9.0001,10.000144,1.0000439882278442,66846720,534750237.28472257,0,1717328,20207,83,1500,false
19,0,1.000365,1.0003650188446045,21291392,170268984.61196497,6620,92672,28654,13728,1500,false
19,1.000365,2.000312,0.9999470114707947,43253760,346048416.59662926,2396,2012720,44277,3753,1500,false
19,2.000312,3.001682,1.0013699531555176,48496640,387442342.1408031,421,1505920,38239,1024,1500,false
19,3.001682,4.00028,0.9985979795455933,49807360,399018311.83487535,0,1579768,37091,12216,1500,false
19,4.00028,5.003426,1.0031460523605347,53739520,428567863.0627621,0,1637688,37087,11130,1500,false
19,5.003426,6.001791,0.9983649849891663,58982400,472631960.3497717,0,1675336,28054,6022,1500,false
19,6.001791,7.000367,0.9985759854316711,68157440,546037084.7635511,0,1699952,20577,41,1500,false
19,7.000367,8.000351,0.9999840259552002,62914560,503324520.12843335,0,1711536,23898,7289,1500,false
19,8.000351,9.000101,0.999750018119812,52428800,419535276.21715397,43,1229352,22830,4683,1500,false
19,9.000101,10.000145,1.0000439882278442,49807360,398441353.27096975,0,1311888,20703,910,1500,false
5,0,1.000353,1.0003529787063599,94901984,758947979.5239931,9199,7480368,22089,176,1500,false
5,1.000353,2.000299,0.9999459981918335,125829120,1006687322.9356968,5157,4380200,44986,4361,1500,false
5,2.000299,3.001657,1.0013580322265625,166461440,1329885492.6433523,0,4577128,38057,926,1500,false
5,3.001657,4.000256,0.9985989928245544,163840000,1312558904.44332,0,4743648,45772,193,1500,false
5,4.000256,5.003414,1.0031579732894897,148111360,1181160805.7249284,45,3440448,43995,672,1500,false
5,5.003414,6.001779,0.9983649849891663,132382720,1060796177.673932,0,3615656,26307,8436,1500,false
5,6.001779,7.000339,0.9985600113868713,150732800,1207601332.1675203,0,3753216,20573,158,1500,false
5,7.000339,8.000328,0.9999889731407166,148111360,1184903945.7690744,0,3864712,26938,9499,1500,false
5,8.000328,9.000088,0.9997599720954895,145489920,1164198800.1984453,0,3950144,24749,7312,1500,false
5,9.000088,10.000135,1.000046968460083,157286400,1258232102.7757056,0,4013856,20154,59,1500,false
7,0,1.000356,1.0003559589385986,42127360,336898957.8045649,5830,6122144,22227,189,1500,false
7,1.000356,2.000307,0.9999510049819946,120586240,964737187.315863,1652,2531104,42765,6342,1500,false
7,2.000307,3.001664,1.0013569593429565,94371840,753951638.2802981,66,1869368,39296,2974,1500,false
7,3.001664,4.000263,0.9985989928245544,62914560,504022619.3062349,0,1988104,39393,10231,1500,false
7,4.000263,5.003421,1.0031579732894897,69468160,553995776.1364709,0,2085120,39561,7035,1500,false
7,5.003421,6.001785,0.9983639717102051,78643200,630176586.723446,0,2153176,29692,3636,1500,false
7,6.001785,7.000345,0.9985600113868713,87818240,703559037.0019466,0,2203856,20534,114,1500,false
7,7.000345,8.000335,0.9999899864196777,85196800,681581225.0683434,0,2237160,28129,11150,1500,false
7,8.000335,9.000096,0.9997609853744507,81264640,650272544.6487643,0,2255984,24632,7121,1500,false
7,9.000096,10.00014,1.0000439882278442,89128960,713000316.3796301,0,2266120,20150,41,1500,false
9,0,1.000361,1.0003609657287598,1013600,8105874.057263685,5,68056,32428,17417,1500,false
9,1.000361,2.000308,0.9999470114707947,390960,3127845.739945341,0,81088,32697,15992,1500,false
9,2.000308,3.001665,1.0013569593429565,390960,3123441.616716018,0,95568,35864,7836,1500,false
9,3.001665,4.000264,0.9985989928245544,977400,7830170.124529425,0,98464,31794,13213,1500,false
9,4.000264,5.003422,1.0031579732894897,1172880,9353501.890865454,0,98464,27328,9590,1500,false
9,5.003422,6.001786,0.9983639717102051,1368360,10964818.753673485,0,98464,30451,10072,1500,false
9,6.001786,7.000361,0.99857497215271,1824480,14616669.160588464,0,101360,20905,844,1500,false
9,7.000361,8.000336,0.9999750256538391,781920,6255516.227427679,0,101360,22113,3400,1500,false
9,8.000336,9.000097,0.9997609853744507,1368360,10949497.089946907,0,110048,24715,6929,1500,false
9,9.000097,10.000141,1.0000439882278442,781920,6255084.849902437,0,110048,21685,2617,1500,false
